DateTime,T(C),CO2(ppm),RH(%)
2024-08-02 12:00:00,38.43,400,44.33
2024-08-02 13:00:00,39.17,400,41.67
2024-08-02 14:00:00,39.9,400,39
2024-08-02 15:00:00,39.93,400,38.67
2024-08-02 16:00:00,39.97,400,38.33
2024-08-02 17:00:00,40,400,38
2024-08-02 18:00:00,39.07,400,41.33
2024-08-02 19:00:00,38.13,400,44.67
2024-08-02 20:00:00,37.2,400,48
2024-08-02 21:00:00,36.47,400,51.33
2024-08-02 22:00:00,35.73,400,54.67
2024-08-02 23:00:00,35,400,58
2024-08-03 00:00:00,34.23,400,61.33
2024-08-03 01:00:00,33.47,400,64.67
2024-08-03 02:00:00,32.7,400,68
2024-08-03 03:00:00,32.17,400,70.67
2024-08-03 04:00:00,31.63,400,73.33
2024-08-03 05:00:00,31.1,400,76
2024-08-03 06:00:00,32.2,400,71.33
2024-08-03 07:00:00,33.3,400,66.67
2024-08-03 08:00:00,34.4,400,62
2024-08-03 09:00:00,35.93,400,57
2024-08-03 10:00:00,37.47,400,52
2024-08-03 11:00:00,39,400,47
2024-08-03 12:00:00,39.57,400,44.33
2024-08-03 13:00:00,40.13,400,41.67
2024-08-03 14:00:00,40.7,400,39
2024-08-03 15:00:00,40.67,400,40
2024-08-03 16:00:00,40.63,400,41
2024-08-03 17:00:00,40.6,400,42
2024-08-03 18:00:00,39.23,400,46.67
2024-08-03 19:00:00,37.87,400,51.33
2024-08-03 20:00:00,36.5,400,56
2024-08-03 21:00:00,36,400,57.67
2024-08-03 22:00:00,35.5,400,59.33
2024-08-03 23:00:00,35,400,61
2024-08-04 00:00:00,34.17,400,64.33
2024-08-04 01:00:00,33.33,400,67.67
2024-08-04 02:00:00,32.5,400,71
2024-08-04 03:00:00,32.17,400,72.33
2024-08-04 04:00:00,31.83,400,73.67
2024-08-04 05:00:00,31.5,400,75
2024-08-04 06:00:00,32.47,400,72.33
2024-08-04 07:00:00,33.43,400,69.67
2024-08-04 08:00:00,34.4,400,67
2024-08-04 09:00:00,35.77,400,62
2024-08-04 10:00:00,37.13,400,57
2024-08-04 11:00:00,38.5,400,52
2024-08-04 12:00:00,36.9,400,54.67
2024-08-04 13:00:00,35.3,400,57.33
2024-08-04 14:00:00,33.7,400,60
2024-08-04 15:00:00,31.83,400,64.33
2024-08-04 16:00:00,29.97,400,68.67
2024-08-04 17:00:00,28.1,400,73
2024-08-04 18:00:00,28.4,400,72
2024-08-04 19:00:00,28.7,400,71
2024-08-04 20:00:00,29,400,70
2024-08-04 21:00:00,28.9,400,70.67
2024-08-04 22:00:00,28.8,400,71.33
2024-08-04 23:00:00,28.7,400,72
2024-08-05 00:00:00,28.6,400,74.33
2024-08-05 01:00:00,28.5,400,76.67
2024-08-05 02:00:00,28.4,400,79
2024-08-05 03:00:00,28.37,400,79.33
2024-08-05 04:00:00,28.33,400,79.67
2024-08-05 05:00:00,28.3,400,80
2024-08-05 06:00:00,29.13,400,76.33
2024-08-05 07:00:00,29.97,400,72.67
2024-08-05 08:00:00,30.8,400,69
2024-08-05 09:00:00,32.67,400,63
2024-08-05 10:00:00,34.53,400,57
2024-08-05 11:00:00,36.4,400,51
2024-08-05 12:00:00,37.63,400,46.67
2024-08-05 13:00:00,38.87,400,42.33
2024-08-05 14:00:00,40.1,400,38
2024-08-05 15:00:00,37.43,400,43.67
2024-08-05 16:00:00,34.77,400,49.33
2024-08-05 17:00:00,32.1,400,55
2024-08-05 18:00:00,31.67,400,57.33
2024-08-05 19:00:00,31.23,400,59.67
2024-08-05 20:00:00,30.8,400,62
2024-08-05 21:00:00,30.27,400,64.67
2024-08-05 22:00:00,29.73,400,67.33
2024-08-05 23:00:00,29.2,400,70
2024-08-06 00:00:00,28.67,400,73
2024-08-06 01:00:00,28.13,400,76
2024-08-06 02:00:00,27.6,400,79
2024-08-06 03:00:00,27.3,400,80.67
2024-08-06 04:00:00,27,400,82.33
2024-08-06 05:00:00,26.7,400,84
2024-08-06 06:00:00,27.9,400,79.33
2024-08-06 07:00:00,29.1,400,74.67
2024-08-06 08:00:00,30.3,400,70
2024-08-06 09:00:00,32.27,400,63.67
2024-08-06 10:00:00,34.23,400,57.33
2024-08-06 11:00:00,36.2,400,51
2024-08-06 12:00:00,37.13,400,47
2024-08-06 13:00:00,38.07,400,43
2024-08-06 14:00:00,39,400,39
2024-08-06 15:00:00,38.57,400,40.67
2024-08-06 16:00:00,38.13,400,42.33
2024-08-06 17:00:00,37.7,400,44
2024-08-06 18:00:00,36.4,400,50.33
2024-08-06 19:00:00,35.1,400,56.67
2024-08-06 20:00:00,33.8,400,63
2024-08-06 21:00:00,33.47,400,64.67
2024-08-06 22:00:00,33.13,400,66.33
2024-08-06 23:00:00,32.8,400,68
2024-08-07 00:00:00,32.13,400,70.33
2024-08-07 01:00:00,31.47,400,72.67
2024-08-07 02:00:00,30.8,400,75
2024-08-07 03:00:00,30.37,400,76
2024-08-07 04:00:00,29.93,400,77
2024-08-07 05:00:00,29.5,400,78
2024-08-07 06:00:00,30.47,400,75.67
2024-08-07 07:00:00,31.43,400,73.33
2024-08-07 08:00:00,32.4,400,71
2024-08-07 09:00:00,33.8,400,64.67
2024-08-07 10:00:00,35.2,400,58.33
2024-08-07 11:00:00,36.6,400,52
2024-08-07 12:00:00,37.67,400,48.67
2024-08-07 13:00:00,38.73,400,45.33
2024-08-07 14:00:00,39.8,400,42
2024-08-07 15:00:00,38.93,400,43.67
2024-08-07 16:00:00,38.07,400,45.33
2024-08-07 17:00:00,37.2,400,47
2024-08-07 18:00:00,35.33,400,51
2024-08-07 19:00:00,33.47,400,55
2024-08-07 20:00:00,31.6,400,59
2024-08-07 21:00:00,31.07,400,61.67
2024-08-07 22:00:00,30.53,400,64.33
2024-08-07 23:00:00,30,400,67
2024-08-08 00:00:00,29.6,400,68.67
2024-08-08 01:00:00,29.2,400,70.33
2024-08-08 02:00:00,28.8,400,72
2024-08-08 03:00:00,28.57,400,74
2024-08-08 04:00:00,28.33,400,76
2024-08-08 05:00:00,28.1,400,78
2024-08-08 06:00:00,29.07,400,74.67
2024-08-08 07:00:00,30.03,400,71.33
2024-08-08 08:00:00,31,400,68
2024-08-08 09:00:00,32.83,400,62
2024-08-08 10:00:00,34.67,400,56
2024-08-08 11:00:00,36.5,400,50
2024-08-08 12:00:00,37.67,400,46
2024-08-08 13:00:00,38.83,400,42
2024-08-08 14:00:00,40,400,38
2024-08-08 15:00:00,39.5,400,39.33
2024-08-08 16:00:00,39,400,40.67
2024-08-08 17:00:00,38.5,400,42
2024-08-08 18:00:00,37.47,400,47
2024-08-08 19:00:00,36.43,400,52
2024-08-08 20:00:00,35.4,400,57
2024-08-08 21:00:00,34.23,400,58.33
2024-08-08 22:00:00,33.07,400,59.67
2024-08-08 23:00:00,31.9,400,61
2024-08-09 00:00:00,31.07,400,65.67
2024-08-09 01:00:00,30.23,400,70.33
2024-08-09 02:00:00,29.4,400,75
2024-08-09 03:00:00,29.1,400,77
2024-08-09 04:00:00,28.8,400,79
2024-08-09 05:00:00,28.5,400,81
2024-08-09 06:00:00,29.43,400,77.67
2024-08-09 07:00:00,30.37,400,74.33
2024-08-09 08:00:00,31.3,400,71
2024-08-09 09:00:00,33.2,400,64.33
2024-08-09 10:00:00,35.1,400,57.67
2024-08-09 11:00:00,37,400,51
2024-08-09 12:00:00,37.83,400,47.67
2024-08-09 13:00:00,38.67,400,44.33
2024-08-09 14:00:00,39.5,400,41
2024-08-09 15:00:00,37.9,400,46.33
2024-08-09 16:00:00,36.3,400,51.67
2024-08-09 17:00:00,34.7,400,57
2024-08-09 18:00:00,34.7,400,55.67
2024-08-09 19:00:00,34.7,400,54.33
2024-08-09 20:00:00,34.7,400,53
2024-08-09 21:00:00,34.07,400,57.33
2024-08-09 22:00:00,33.43,400,61.67
2024-08-09 23:00:00,32.8,400,66
2024-08-10 00:00:00,32.3,400,68.33
2024-08-10 01:00:00,31.8,400,70.67
2024-08-10 02:00:00,31.3,400,73
2024-08-10 03:00:00,30.87,400,74.33
2024-08-10 04:00:00,30.43,400,75.67
2024-08-10 05:00:00,30,400,77
2024-08-10 06:00:00,30.43,400,75.67
2024-08-10 07:00:00,30.87,400,74.33
2024-08-10 08:00:00,31.3,400,73
2024-08-10 09:00:00,33.47,400,65.33
2024-08-10 10:00:00,35.63,400,57.67
2024-08-10 11:00:00,37.8,400,50
2024-08-10 12:00:00,38.77,400,45.33
2024-08-10 13:00:00,39.73,400,40.67
2024-08-10 14:00:00,40.7,400,36
2024-08-10 15:00:00,39.77,400,39.67
2024-08-10 16:00:00,38.83,400,43.33
2024-08-10 17:00:00,37.9,400,47
2024-08-10 18:00:00,36.1,400,53.33
2024-08-10 19:00:00,34.3,400,59.67
2024-08-10 20:00:00,32.5,400,66
2024-08-10 21:00:00,32.47,400,65.33
2024-08-10 22:00:00,32.43,400,64.67
2024-08-10 23:00:00,32.4,400,64
2024-08-11 00:00:00,31.87,400,66
2024-08-11 01:00:00,31.33,400,68
2024-08-11 02:00:00,30.8,400,70
2024-08-11 03:00:00,30.4,400,71
2024-08-11 04:00:00,30,400,72
2024-08-11 05:00:00,29.6,400,73
2024-08-11 06:00:00,30.6,400,70.33
2024-08-11 07:00:00,31.6,400,67.67
2024-08-11 08:00:00,32.6,400,65
2024-08-11 09:00:00,34.53,400,59
2024-08-11 10:00:00,36.47,400,53
2024-08-11 11:00:00,38.4,400,47
2024-08-11 12:00:00,39.47,400,42.33
2024-08-11 13:00:00,40.53,400,37.67
2024-08-11 14:00:00,41.6,400,33
2024-08-11 15:00:00,41.4,400,33
2024-08-11 16:00:00,41.2,400,33
2024-08-11 17:00:00,41,400,33
2024-08-11 18:00:00,37.37,400,44
2024-08-11 19:00:00,33.73,400,55
2024-08-11 20:00:00,30.1,400,66
2024-08-11 21:00:00,29.9,400,66
2024-08-11 22:00:00,29.7,400,66
2024-08-11 23:00:00,29.5,400,66
2024-08-12 00:00:00,29.27,400,69.33
2024-08-12 01:00:00,29.03,400,72.67
2024-08-12 02:00:00,28.8,400,76
2024-08-12 03:00:00,28.53,400,77
2024-08-12 04:00:00,28.27,400,78
2024-08-12 05:00:00,28,400,79
2024-08-12 06:00:00,28.77,400,76.33
2024-08-12 07:00:00,29.53,400,73.67
2024-08-12 08:00:00,30.3,400,71
2024-08-12 09:00:00,32.1,400,65
2024-08-12 10:00:00,33.9,400,59
2024-08-12 11:00:00,35.7,400,53
2024-08-12 12:00:00,36.7,400,50.33
2024-08-12 13:00:00,37.7,400,47.67
2024-08-12 14:00:00,38.7,400,45
2024-08-12 15:00:00,38.2,400,45.33
2024-08-12 16:00:00,37.7,400,45.67
2024-08-12 17:00:00,37.2,400,46
2024-08-12 18:00:00,34.63,400,55.33
2024-08-12 19:00:00,32.07,400,64.67
2024-08-12 20:00:00,29.5,400,74
2024-08-12 21:00:00,28.7,400,81
2024-08-12 22:00:00,27.9,400,88
2024-08-12 23:00:00,27.1,400,95
2024-08-13 00:00:00,26.9,400,94
2024-08-13 01:00:00,26.7,400,93
2024-08-13 02:00:00,26.5,400,92
2024-08-13 03:00:00,26.5,400,92.33
2024-08-13 04:00:00,26.5,400,92.67
2024-08-13 05:00:00,26.5,400,93
2024-08-13 06:00:00,27.17,400,89.67
2024-08-13 07:00:00,27.83,400,86.33
2024-08-13 08:00:00,28.5,400,83
2024-08-13 09:00:00,30.33,400,75
2024-08-13 10:00:00,32.17,400,67
2024-08-13 11:00:00,34,400,59
2024-08-13 12:00:00,35.17,400,54.67
2024-08-13 13:00:00,36.33,400,50.33
2024-08-13 14:00:00,37.5,400,46
2024-08-13 15:00:00,35.3,400,53
2024-08-13 16:00:00,33.1,400,60
2024-08-13 17:00:00,30.9,400,67
2024-08-13 18:00:00,29.1,400,76.33
2024-08-13 19:00:00,27.3,400,85.67
2024-08-13 20:00:00,25.5,400,95
2024-08-13 21:00:00,25.67,400,94.67
2024-08-13 22:00:00,25.83,400,94.33
2024-08-13 23:00:00,26,400,94
2024-08-14 00:00:00,26,400,94.67
2024-08-14 01:00:00,26,400,95.33
2024-08-14 02:00:00,26,400,96
2024-08-14 03:00:00,26,400,95.67
2024-08-14 04:00:00,26,400,95.33
2024-08-14 05:00:00,26,400,95
2024-08-14 06:00:00,26.6,400,91.33
2024-08-14 07:00:00,27.2,400,87.67
2024-08-14 08:00:00,27.8,400,84
2024-08-14 09:00:00,28.97,400,80.33
2024-08-14 10:00:00,30.13,400,76.67
2024-08-14 11:00:00,31.3,400,73
2024-08-14 12:00:00,32.37,400,67.67
2024-08-14 13:00:00,33.43,400,62.33
2024-08-14 14:00:00,34.5,400,57
2024-08-14 15:00:00,34.6,400,51.67
2024-08-14 16:00:00,34.7,400,46.33
2024-08-14 17:00:00,34.8,400,41
2024-08-14 18:00:00,33.03,400,53
2024-08-14 19:00:00,31.27,400,65
2024-08-14 20:00:00,29.5,400,77
2024-08-14 21:00:00,28.9,400,79.33
2024-08-14 22:00:00,28.3,400,81.67
2024-08-14 23:00:00,27.7,400,84
2024-08-15 00:00:00,27.47,400,86
2024-08-15 01:00:00,27.23,400,88
2024-08-15 02:00:00,27,400,90
2024-08-15 03:00:00,26.7,400,91.33
2024-08-15 04:00:00,26.4,400,92.67
2024-08-15 05:00:00,26.1,400,94
2024-08-15 06:00:00,26.97,400,91.33
2024-08-15 07:00:00,27.83,400,88.67
2024-08-15 08:00:00,28.7,400,86
2024-08-15 09:00:00,30.67,400,75.67
2024-08-15 10:00:00,32.63,400,65.33
2024-08-15 11:00:00,34.6,400,55
2024-08-15 12:00:00,35,400,51.67
2024-08-15 13:00:00,35.4,400,48.33
2024-08-15 14:00:00,35.8,400,45
2024-08-15 15:00:00,33.03,400,58.67
2024-08-15 16:00:00,30.27,400,72.33
2024-08-15 17:00:00,27.5,400,86
2024-08-15 18:00:00,27.87,400,84.33
2024-08-15 19:00:00,28.23,400,82.67
2024-08-15 20:00:00,28.6,400,81
2024-08-15 21:00:00,28.73,400,80.67
2024-08-15 22:00:00,28.87,400,80.33
2024-08-15 23:00:00,29,400,80
2024-08-16 00:00:00,28.8,400,81.67
2024-08-16 01:00:00,28.6,400,83.33
2024-08-16 02:00:00,28.4,400,85
2024-08-16 03:00:00,27.93,400,87.67
2024-08-16 04:00:00,27.47,400,90.33
2024-08-16 05:00:00,27,400,93
2024-08-16 06:00:00,27.7,400,89.67
2024-08-16 07:00:00,28.4,400,86.33
2024-08-16 08:00:00,29.1,400,83
2024-08-16 09:00:00,30.73,400,73.33
2024-08-16 10:00:00,32.37,400,63.67
2024-08-16 11:00:00,34,400,54
2024-08-16 12:00:00,34.57,400,51.67
2024-08-16 13:00:00,35.13,400,49.33
2024-08-16 14:00:00,35.7,400,47
2024-08-16 15:00:00,35.27,400,46.33
2024-08-16 16:00:00,34.83,400,45.67
2024-08-16 17:00:00,34.4,400,45
2024-08-16 18:00:00,33.4,400,50.67
2024-08-16 19:00:00,32.4,400,56.33
2024-08-16 20:00:00,31.4,400,62
2024-08-16 21:00:00,30.97,400,66.33
2024-08-16 22:00:00,30.53,400,70.67
2024-08-16 23:00:00,30.1,400,75
2024-08-17 00:00:00,29.93,400,74.67
2024-08-17 01:00:00,29.77,400,74.33
2024-08-17 02:00:00,29.6,400,74
2024-08-17 03:00:00,28.9,400,79
2024-08-17 04:00:00,28.2,400,84
2024-08-17 05:00:00,27.5,400,89
2024-08-17 06:00:00,28.73,400,82.67
2024-08-17 07:00:00,29.97,400,76.33
2024-08-17 08:00:00,31.2,400,70
2024-08-17 09:00:00,32.27,400,63.33
2024-08-17 10:00:00,33.33,400,56.67
2024-08-17 11:00:00,34.4,400,50
2024-08-17 12:00:00,34.93,400,47.33
2024-08-17 13:00:00,35.47,400,44.67
2024-08-17 14:00:00,36,400,42
2024-08-17 15:00:00,35.77,400,41.67
2024-08-17 16:00:00,35.53,400,41.33
2024-08-17 17:00:00,35.3,400,41
2024-08-17 18:00:00,34.1,400,47
2024-08-17 19:00:00,32.9,400,53
2024-08-17 20:00:00,31.7,400,59
2024-08-17 21:00:00,31.3,400,63.67
2024-08-17 22:00:00,30.9,400,68.33
2024-08-17 23:00:00,30.5,400,73
2024-08-18 00:00:00,30,400,76
2024-08-18 01:00:00,29.5,400,79
2024-08-18 02:00:00,29,400,82
2024-08-18 03:00:00,28.7,400,82.67
2024-08-18 04:00:00,28.4,400,83.33
2024-08-18 05:00:00,28.1,400,84
2024-08-18 06:00:00,28.77,400,82
2024-08-18 07:00:00,29.43,400,80
2024-08-18 08:00:00,30.1,400,78
2024-08-18 09:00:00,31.5,400,71.33
2024-08-18 10:00:00,32.9,400,64.67
2024-08-18 11:00:00,34.3,400,58
2024-08-18 12:00:00,34.63,400,57.33
2024-08-18 13:00:00,34.97,400,56.67
2024-08-18 14:00:00,35.3,400,56
2024-08-18 15:00:00,34.97,400,56.67
2024-08-18 16:00:00,34.63,400,57.33
2024-08-18 17:00:00,34.3,400,58
2024-08-18 18:00:00,33.6,400,60.67
2024-08-18 19:00:00,32.9,400,63.33
2024-08-18 20:00:00,32.2,400,66
2024-08-18 21:00:00,32.03,400,66
2024-08-18 22:00:00,31.87,400,66
2024-08-18 23:00:00,31.7,400,66
2024-08-19 00:00:00,31.13,400,68
2024-08-19 01:00:00,30.57,400,70
2024-08-19 02:00:00,30,400,72
2024-08-19 03:00:00,29.53,400,75.67
2024-08-19 04:00:00,29.07,400,79.33
2024-08-19 05:00:00,28.6,400,83
2024-08-19 06:00:00,29.4,400,78.67
2024-08-19 07:00:00,30.2,400,74.33
2024-08-19 08:00:00,31,400,70
2024-08-19 09:00:00,32.5,400,64
2024-08-19 10:00:00,34,400,58
2024-08-19 11:00:00,35.5,400,52
2024-08-19 12:00:00,35.67,400,51
2024-08-19 13:00:00,35.83,400,50
2024-08-19 14:00:00,36,400,49
2024-08-19 15:00:00,34,400,59.67
2024-08-19 16:00:00,32,400,70.33
2024-08-19 17:00:00,30,400,81
2024-08-19 18:00:00,30.17,400,79
2024-08-19 19:00:00,30.33,400,77
2024-08-19 20:00:00,30.5,400,75
2024-08-19 21:00:00,30.5,400,74
2024-08-19 22:00:00,30.5,400,73
2024-08-19 23:00:00,30.5,400,72
2024-08-20 00:00:00,30,400,74.33
2024-08-20 01:00:00,29.5,400,76.67
2024-08-20 02:00:00,29,400,79
2024-08-20 03:00:00,28.7,400,80.33
2024-08-20 04:00:00,28.4,400,81.67
2024-08-20 05:00:00,28.1,400,83
2024-08-20 06:00:00,29.17,400,79.67
2024-08-20 07:00:00,30.23,400,76.33
2024-08-20 08:00:00,31.3,400,73
2024-08-20 09:00:00,32.53,400,67.67
2024-08-20 10:00:00,33.77,400,62.33
2024-08-20 11:00:00,35,400,57
2024-08-20 12:00:00,35.5,400,54
2024-08-20 13:00:00,36,400,51
2024-08-20 14:00:00,36.5,400,48
2024-08-20 15:00:00,34.67,400,57.33
2024-08-20 16:00:00,32.83,400,66.67
2024-08-20 17:00:00,31,400,76
2024-08-20 18:00:00,30,400,81
2024-08-20 19:00:00,29,400,86
2024-08-20 20:00:00,28,400,91
2024-08-20 21:00:00,27.7,400,93.33
2024-08-20 22:00:00,27.4,400,95.67
2024-08-20 23:00:00,27.1,400,98
2024-08-21 00:00:00,27,400,98
2024-08-21 01:00:00,26.9,400,98
2024-08-21 02:00:00,26.8,400,98
2024-08-21 03:00:00,26.77,400,98
2024-08-21 04:00:00,26.73,400,98
2024-08-21 05:00:00,26.7,400,98
2024-08-21 06:00:00,27.4,400,94.33
2024-08-21 07:00:00,28.1,400,90.67
2024-08-21 08:00:00,28.8,400,87
2024-08-21 09:00:00,30.23,400,80
2024-08-21 10:00:00,31.67,400,73
2024-08-21 11:00:00,33.1,400,66
2024-08-21 12:00:00,31.2,400,74.67
2024-08-21 13:00:00,29.3,400,83.33
2024-08-21 14:00:00,27.4,400,92
2024-08-21 15:00:00,27.23,400,92
2024-08-21 16:00:00,27.07,400,92
2024-08-21 17:00:00,26.9,400,92
2024-08-21 18:00:00,26.6,400,93
2024-08-21 19:00:00,26.3,400,94
2024-08-21 20:00:00,26,400,95
2024-08-21 21:00:00,26.1,400,95
2024-08-21 22:00:00,26.2,400,95
2024-08-21 23:00:00,26.3,400,95
2024-08-22 00:00:00,26.23,400,95.33
2024-08-22 01:00:00,26.17,400,95.67
2024-08-22 02:00:00,26.1,400,96
2024-08-22 03:00:00,26.07,400,96.33
2024-08-22 04:00:00,26.03,400,96.67
2024-08-22 05:00:00,26,400,97
2024-08-22 06:00:00,26.47,400,94.67
2024-08-22 07:00:00,26.93,400,92.33
2024-08-22 08:00:00,27.4,400,90
2024-08-22 09:00:00,28.63,400,82.67
2024-08-22 10:00:00,29.87,400,75.33
2024-08-22 11:00:00,31.1,400,68
2024-08-22 12:00:00,32.03,400,63.67
2024-08-22 13:00:00,32.97,400,59.33
2024-08-22 14:00:00,33.9,400,55
2024-08-22 15:00:00,33.97,400,56.33
2024-08-22 16:00:00,34.03,400,57.67
2024-08-22 17:00:00,34.1,400,59
2024-08-22 18:00:00,33.07,400,62.67
2024-08-22 19:00:00,32.03,400,66.33
2024-08-22 20:00:00,31,400,70
2024-08-22 21:00:00,30.4,400,73.67
2024-08-22 22:00:00,29.8,400,77.33
2024-08-22 23:00:00,29.2,400,81
2024-08-23 00:00:00,28.77,400,83.33
2024-08-23 01:00:00,28.33,400,85.67
2024-08-23 02:00:00,27.9,400,88
2024-08-23 03:00:00,27.5,400,89.33
2024-08-23 04:00:00,27.1,400,90.67
2024-08-23 05:00:00,26.7,400,92
2024-08-23 06:00:00,27.83,400,87
2024-08-23 07:00:00,28.97,400,82
2024-08-23 08:00:00,30.1,400,77
2024-08-23 09:00:00,31.77,400,68
2024-08-23 10:00:00,33.43,400,59
2024-08-23 11:00:00,35.1,400,50
2024-08-23 12:00:00,35.9,400,45.67
2024-08-23 13:00:00,36.7,400,41.33
2024-08-23 14:00:00,37.5,400,37
2024-08-23 15:00:00,37.33,400,40
2024-08-23 16:00:00,37.17,400,43
2024-08-23 17:00:00,37,400,46
2024-08-23 18:00:00,35.67,400,48
2024-08-23 19:00:00,34.33,400,50
2024-08-23 20:00:00,33,400,52
2024-08-23 21:00:00,32.1,400,55
2024-08-23 22:00:00,31.2,400,58
2024-08-23 23:00:00,30.3,400,61
2024-08-24 00:00:00,29.77,400,63.33
2024-08-24 01:00:00,29.23,400,65.67
2024-08-24 02:00:00,28.7,400,68
2024-08-24 03:00:00,28.27,400,72
2024-08-24 04:00:00,27.83,400,76
2024-08-24 05:00:00,27.4,400,80
2024-08-24 06:00:00,28.2,400,79.33
2024-08-24 07:00:00,29,400,78.67
2024-08-24 08:00:00,29.8,400,78
2024-08-24 09:00:00,31.53,400,70.33
2024-08-24 10:00:00,33.27,400,62.67
2024-08-24 11:00:00,35,400,55
2024-08-24 12:00:00,36,400,50.33
2024-08-24 13:00:00,37,400,45.67
2024-08-24 14:00:00,38,400,41
2024-08-24 15:00:00,37.57,400,42
2024-08-24 16:00:00,37.13,400,43
2024-08-24 17:00:00,36.7,400,44
2024-08-24 18:00:00,35.43,400,51.33
2024-08-24 19:00:00,34.17,400,58.67
2024-08-24 20:00:00,32.9,400,66
2024-08-24 21:00:00,32.2,400,68.33
2024-08-24 22:00:00,31.5,400,70.67
2024-08-24 23:00:00,30.8,400,73
2024-08-25 00:00:00,30.13,400,77.33
2024-08-25 01:00:00,29.47,400,81.67
2024-08-25 02:00:00,28.8,400,86
2024-08-25 03:00:00,28.53,400,87.67
2024-08-25 04:00:00,28.27,400,89.33
2024-08-25 05:00:00,28,400,91
2024-08-25 06:00:00,28.67,400,87.67
2024-08-25 07:00:00,29.33,400,84.33
2024-08-25 08:00:00,30,400,81
2024-08-25 09:00:00,31.37,400,74.67
2024-08-25 10:00:00,32.73,400,68.33
2024-08-25 11:00:00,34.1,400,62
2024-08-25 12:00:00,35.03,400,57.33
2024-08-25 13:00:00,35.97,400,52.67
2024-08-25 14:00:00,36.9,400,48
2024-08-25 15:00:00,36.53,400,49.67
2024-08-25 16:00:00,36.17,400,51.33
2024-08-25 17:00:00,35.8,400,53
2024-08-25 18:00:00,34.77,400,56.67
2024-08-25 19:00:00,33.73,400,60.33
2024-08-25 20:00:00,32.7,400,64
2024-08-25 21:00:00,32.27,400,66.33
2024-08-25 22:00:00,31.83,400,68.67
2024-08-25 23:00:00,31.4,400,71
2024-08-26 00:00:00,30.77,400,75
2024-08-26 01:00:00,30.13,400,79
2024-08-26 02:00:00,29.5,400,83
2024-08-26 03:00:00,29.2,400,84.67
2024-08-26 04:00:00,28.9,400,86.33
2024-08-26 05:00:00,28.6,400,88
2024-08-26 06:00:00,29.3,400,85.67
2024-08-26 07:00:00,30,400,83.33
2024-08-26 08:00:00,30.7,400,81
2024-08-26 09:00:00,32.13,400,73.67
2024-08-26 10:00:00,33.57,400,66.33
2024-08-26 11:00:00,35,400,59
2024-08-26 12:00:00,35.97,400,53.33
2024-08-26 13:00:00,36.93,400,47.67
2024-08-26 14:00:00,37.9,400,42
2024-08-26 15:00:00,37.8,400,43.33
2024-08-26 16:00:00,37.7,400,44.67
2024-08-26 17:00:00,37.6,400,46
2024-08-26 18:00:00,36.33,400,52
2024-08-26 19:00:00,35.07,400,58
2024-08-26 20:00:00,33.8,400,64
2024-08-26 21:00:00,33.1,400,67
2024-08-26 22:00:00,32.4,400,70
2024-08-26 23:00:00,31.7,400,73
2024-08-27 00:00:00,31.23,400,75
2024-08-27 01:00:00,30.77,400,77
2024-08-27 02:00:00,30.3,400,79
2024-08-27 03:00:00,30,400,80.33
2024-08-27 04:00:00,29.7,400,81.67
2024-08-27 05:00:00,29.4,400,83
2024-08-27 06:00:00,29.63,400,81
2024-08-27 07:00:00,29.87,400,79
2024-08-27 08:00:00,30.1,400,77
2024-08-27 09:00:00,31.8,400,70.67
2024-08-27 10:00:00,33.5,400,64.33
2024-08-27 11:00:00,35.2,400,58
2024-08-27 12:00:00,34.83,400,59.33
2024-08-27 13:00:00,34.47,400,60.67
2024-08-27 14:00:00,34.1,400,62
2024-08-27 15:00:00,32.03,400,68.67
2024-08-27 16:00:00,29.97,400,75.33
2024-08-27 17:00:00,27.9,400,82
2024-08-27 18:00:00,27.33,400,84.33
2024-08-27 19:00:00,26.77,400,86.67
2024-08-27 20:00:00,26.2,400,89
2024-08-27 21:00:00,26.37,400,87
2024-08-27 22:00:00,26.53,400,85
2024-08-27 23:00:00,26.7,400,83
2024-08-28 00:00:00,26.4,400,84.67
2024-08-28 01:00:00,26.1,400,86.33
2024-08-28 02:00:00,25.8,400,88
2024-08-28 03:00:00,25.63,400,87
2024-08-28 04:00:00,25.47,400,86
2024-08-28 05:00:00,25.3,400,85
2024-08-28 06:00:00,25.53,400,83.67
2024-08-28 07:00:00,25.77,400,82.33
2024-08-28 08:00:00,26,400,81
2024-08-28 09:00:00,26.8,400,77.33
2024-08-28 10:00:00,27.6,400,73.67
2024-08-28 11:00:00,28.4,400,70
2024-08-28 12:00:00,28.6,400,71.33
2024-08-28 13:00:00,28.8,400,72.67
2024-08-28 14:00:00,29,400,74
2024-08-28 15:00:00,29.37,400,72.33
2024-08-28 16:00:00,29.73,400,70.67
2024-08-28 17:00:00,30.1,400,69
2024-08-28 18:00:00,29.4,400,72.67
2024-08-28 19:00:00,28.7,400,76.33
2024-08-28 20:00:00,28,400,80
2024-08-28 21:00:00,27.83,400,81.67
2024-08-28 22:00:00,27.67,400,83.33
2024-08-28 23:00:00,27.5,400,85
2024-08-29 00:00:00,27.13,400,87.33
2024-08-29 01:00:00,26.77,400,89.67
2024-08-29 02:00:00,26.4,400,92
2024-08-29 03:00:00,26.53,400,91.67
2024-08-29 04:00:00,26.67,400,91.33
2024-08-29 05:00:00,26.8,400,91
